N,real_utility,predicted_utility,combined_internal_score,visual_plausibility,temporal_smoothness,goal_frame_similarity,learned_video_score,action_consistency_violation_rate,temporal_causal_violation_rate,occlusion_uncertainty,frame_to_state_consistency_error,trap_rate_valid_detour,trap_rate_ghost_wall,trap_rate_occlusion_skip,trap_rate_temporal_causal,trap_rate_near_miss,trap_rate_random
1,-0.2955555555555556,1.8555555555555552,0.9370573033249309,0.9073859612420502,0.936070707070707,0.9476190476190477,0.9995811113466817,0.4525252525252526,0.01616161616161616,0.29814814814814816,0.0,0.3333333333333333,0.2222222222222222,0.17777777777777778,0.08888888888888889,0.15555555555555556,0.022222222222222223
2,-0.9,2.326666666666666,0.9628667679130245,0.9384572088699225,0.9503030303030305,0.980952380952381,0.999748666808009,0.6727272727272727,0.01212121212121212,0.29444444444444445,0.0,0.2,0.4,0.26666666666666666,0.06666666666666667,0.06666666666666667,
4,-1.4111111111111112,2.5977777777777775,0.9829187381548982,0.9666762015264317,0.9681111111111114,1.0,0.9998882963591152,0.828282828282828,0.0,0.30370370370370375,0.0,0.08888888888888889,0.5333333333333333,0.37777777777777777,,,
8,-1.8199999999999992,2.5799999999999996,0.9867947461107698,0.9796904297375587,0.9650000000000004,1.0,1.0,0.9090909090909087,0.0,0.33333333333333337,0.0,,0.4666666666666667,0.5333333333333333,,,
16,-1.8199999999999992,2.5799999999999996,0.9867947461107698,0.9796904297375587,0.9650000000000004,1.0,1.0,0.9090909090909087,0.0,0.33333333333333337,0.0,,0.6222222222222222,0.37777777777777777,,,
32,-1.8199999999999992,2.5799999999999996,0.9867947461107698,0.9796904297375587,0.9650000000000004,1.0,1.0,0.9090909090909087,0.0,0.33333333333333337,0.0,,0.5777777777777777,0.4222222222222222,,,
64,-1.8199999999999992,2.5799999999999996,0.9867947461107698,0.9796904297375587,0.9650000000000004,1.0,1.0,0.9090909090909087,0.0,0.33333333333333337,0.0,,0.6222222222222222,0.37777777777777777,,,
